_op,StudentPersonalLocalId,NationalStudentNumber,FirstNZSchoolingDate,EarlyChildhoodEducation.Type,PersonInfo.Name.FamilyName,PersonInfo.Name.GivenName,PersonInfo.Name.PreferredGivenName,PersonInfo.Name.Suffix,PersonInfo.Name.FullName,PersonInfo.Demographics.BirthDate,PersonInfo.Demographics.Gender,PersonInfo.Demographics.LanguageList.Language.Code,PersonInfo.Demographics.LanguageList.Language.Usage,PersonInfo.Demographics.LanguageList.Language.ProficiencyList.Proficiency.Level,PersonInfo.Demographics.LanguageList.Language.ProficiencyList.Proficiency.Type,PersonInfo.Demographics.EthnicityList.Ethnicity.Code,PersonInfo.Demographics.IwiAffiliationList.Iwi.Code,PersonInfo.Address.Physical.Type,PersonInfo.Address.Physical.Line1,PersonInfo.Address.Physical.Suburb,PersonInfo.Address.Physical.City,PersonInfo.Address.Physical.Country,PersonInfo.Address.Physical.PostalCode,PersonInfo.Email.Personal.SourceOrganisation.RefId,PersonInfo.Email.Personal.Address,PersonInfo.Phone.Home.Number,RecordAudit.CreatedDateTime,RecordAudit.LastUpdatedDateTime
upsert,ST7000245,9007000245,2012-11-11T00:00:00+12:00,ETU,Seator,Brooklyn,,,Brooklyn Seator,2007-11-11T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0503,TH,73 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,bseator@mailinator.com,+64 7-860 9934,2020-05-27T13:33:15+12:00,2020-05-27T13:33:15+12:00
upsert,ST7000258,9007000258,2008-01-10T00:00:00+12:00,EKE,Wallace,Rachel,,,Rachel Wallace,2003-01-10T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0507,TH,99 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,rwallace@mailinator.com,+64 7-533 2862,2020-05-27T13:33:30+12:00,2020-05-27T13:33:30+12:00
upsert,ST7000260,9007000260,2008-02-18T00:00:00+12:00,ECO,Iorangi,Jack,,,Jack Iorangi,2003-02-18T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0504,TH,77 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,jiorangi@mailinator.com,+64 7-294 4853,2020-05-27T13:33:44+12:00,2020-05-27T13:33:44+12:00
upsert,ST7000273,9007000273,2008-07-19T00:00:00+12:00,EUN,Roberts,Charlotte,,,Charlotte Roberts,2003-07-19T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0507,TH,74 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,croberts@mailinator.com,+64 7-602 9484,2020-05-27T13:34:00+12:00,2020-05-27T13:34:00+12:00
upsert,ST7000286,9007000286,2008-12-21T00:00:00+12:00,EKE,Mcintyre,Thomas,,,Thomas Mcintyre,2003-12-21T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0504,TH,39 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,tmcintyre@mailinator.com,+64 7-242 3204,2020-05-27T13:34:15+12:00,2020-05-27T13:34:15+12:00
upsert,ST7000299,9007000299,2009-01-16T00:00:00+12:00,EPG,Rowlands,Anna,,,Anna Rowlands,2004-01-16T00:00:00+12:00,1,NZS16110,SH,AD,SP,211,NZS0414,TH,43 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,arowlands@mailinator.com,+64 7-784 3037,2020-05-27T13:34:30+12:00,2020-05-27T13:34:30+12:00
upsert,ST7000309,9007000309,2009-08-19T00:00:00+12:00,EKE,Spiers,Brooklyn,,,Brooklyn Spiers,2004-08-19T00:00:00+12:00,1,NZS01112,SH,,,111,,TH,64 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,bspiers@mailinator.com,+64 7-430 2580,2020-05-27T13:34:45+12:00,2020-05-27T13:34:45+12:00
upsert,ST7000311,9007000311,2010-06-24T00:00:00+12:00,ENA,Marshall,Sarah,,,Sarah Marshall,2005-06-24T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0507,TH,8 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,smarshall@mailinator.com,+64 7-795 9889,2020-05-27T13:35:00+12:00,2020-05-27T13:35:00+12:00
upsert,ST7000324,9007000324,2010-06-30T00:00:00+12:00,ENA,Velvin,Maddison,,,Maddison Velvin,2005-06-30T00:00:00+12:00,1,NZS01112,SH,,,111,,TH,94 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,mvelvin@mailinator.com,+64 7-150 8964,2020-05-27T13:35:14+12:00,2020-05-27T13:35:14+12:00
upsert,ST7000337,9007000337,2010-07-15T00:00:00+12:00,EOS,Harding,Emily,,,Emily Harding,2005-07-15T00:00:00+12:00,1,NZS01112,SH,,,121,,TH,26 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,eharding@mailinator.com,+64 7-946  240,2020-05-27T13:35:30+12:00,2020-05-27T13:35:30+12:00
upsert,ST7100345,9007100345,2010-07-25T00:00:00+12:00,ETU,Mcgettigan,Ruby,,,Ruby Mcgettigan,2005-07-25T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0414,TH,97 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,rmcgettigan@mailinator.com,+64 7-816 3317,2020-05-27T13:35:45+12:00,2020-05-27T13:35:45+12:00
upsert,ST7000352,9007000352,2010-10-08T00:00:00+12:00,EOS,Jones,Madison,,,Madison Jones,2005-10-08T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0411,TH,88 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,mjones@mailinator.com,+64 7-379 7390,2020-05-27T13:36:00+12:00,2020-05-27T13:36:00+12:00
upsert,ST7000365,9007000365,2011-01-01T00:00:00+12:00,ENA,Lloyd,Ryan,,,Ryan Lloyd,2006-01-01T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0510,TH,59 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,rlloyd@mailinator.com,+64 7-686 1607,2020-05-27T13:36:15+12:00,2020-05-27T13:36:15+12:00
upsert,ST7000378,9007000378,2011-03-09T00:00:00+12:00,EOS,Warrington,Phoenix,,,Phoenix Warrington,2006-03-09T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0509,TH,84 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,pwarrington@mailinator.com,+64 7-697 6762,2020-05-27T13:36:30+12:00,2020-05-27T13:36:30+12:00
upsert,ST7000380,9007000380,2011-08-03T00:00:00+12:00,EKE,Milne,Madison,,,Madison Milne,2006-08-03T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0410,TH,75 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,mmilne@mailinator.com,+64 7-430 8239,2020-05-27T13:36:45+12:00,2020-05-27T13:36:45+12:00
upsert,ST7000393,9007000393,2011-08-25T00:00:00+12:00,EUN,Jackson,Ella,,,Ella Jackson,2006-08-25T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0507,TH,71 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,ejackson@mailinator.com,+64 7-909 7413,2020-05-27T13:37:00+12:00,2020-05-27T13:37:00+12:00
upsert,ST7000403,9007000403,2011-09-20T00:00:00+12:00,EKE,Mcintosh,Alex,,,Alex Mcintosh,2006-09-20T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0410,TH,25 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,amcintosh@mailinator.com,+64 7-961  515,2020-05-27T13:37:15+12:00,2020-05-27T13:37:15+12:00
upsert,ST7000416,9007000416,2011-10-25T00:00:00+12:00,EUN,Mitchell,Charlie,,,Charlie Mitchell,2006-10-25T00:00:00+12:00,1,NZS01112,SH,,,123,,TH,45 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,cmitchell@mailinator.com,+64 7-521 6103,2020-05-27T13:37:30+12:00,2020-05-27T13:37:30+12:00
upsert,ST7000429,9007000429,2011-11-03T00:00:00+12:00,EOS,Gilmore,Emily,,,Emily Gilmore,2006-11-03T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0507,TH,35 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,egilmore@mailinator.com,+64 7-998 8450,2020-05-27T13:37:44+12:00,2020-05-27T13:37:44+12:00
upsert,ST7000431,9007000431,2011-12-12T00:00:00+12:00,EKE,Voss,Isla,,,Isla Voss,2006-12-12T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0412,TH,57 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,ivoss@mailinator.com,+64 7-699 2981,2020-05-27T13:38:00+12:00,2020-05-27T13:38:00+12:00
upsert,ST7000444,9007000444,2012-01-07T00:00:00+12:00,ENA,Lynskey,Hayley,,,Hayley Lynskey,2007-01-07T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0504,TH,12 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,hlynskey@mailinator.com,+64 7-762 4918,2020-05-27T13:38:15+12:00,2020-05-27T13:38:15+12:00
upsert,ST7000457,9007000457,2012-01-27T00:00:00+12:00,ENA,Vincent,Jacob,,,Jacob Vincent,2007-01-27T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0415,TH,75 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,jvincent@mailinator.com,+64 7-611 2156,2020-05-27T13:38:30+12:00,2020-05-27T13:38:30+12:00
upsert,ST7100465,9007100465,2012-03-17T00:00:00+12:00,ENA,Robinson,Mia,,,Mia Robinson,2007-03-17T00:00:00+12:00,2,NZS01112,SH,,,37122,,TH,40 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,mrobinson@mailinator.com,+64 7-456 7936,2020-05-27T13:38:45+12:00,2020-05-27T13:38:45+12:00
upsert,ST7000472,9007000472,2012-03-30T00:00:00+12:00,EKE,Norman,Alexandra,,,Alexandra Norman,2007-03-30T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0504,TH,67 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,anorman@mailinator.com,+64 7-497 5032,2020-05-27T13:39:00+12:00,2020-05-27T13:39:00+12:00
upsert,ST7000485,9007000485,2012-09-05T00:00:00+12:00,ETU,Ivory,Anna,,,Anna Ivory,2007-09-05T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0504,TH,60 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,aivory@mailinator.com,+64 7-119 2957,2020-05-27T13:39:15+12:00,2020-05-27T13:39:15+12:00
upsert,ST7000498,9007000498,2012-12-05T00:00:00+12:00,ETU,Gittens,Emma,,,Emma Gittens,2007-12-05T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0507,TH,58 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,egittens@mailinator.com,+64 7-695 6733,2020-05-27T13:39:30+12:00,2020-05-27T13:39:30+12:00
upsert,ST7000508,9007000508,2008-05-05T00:00:00+12:00,EKE,Provan,Isabelle,,,Isabelle Provan,2003-05-05T00:00:00+12:00,1,NZS01112,SH,,,531,,TH,65 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,iprovan@mailinator.com,+64 7-855 5517,2020-05-27T13:39:45+12:00,2020-05-27T13:39:45+12:00
upsert,ST7000510,9007000510,2008-05-06T00:00:00+12:00,ECO,Hanan,Riley,,,Riley Hanan,2003-05-06T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0407,TH,22 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,rhanan@mailinator.com,+64 7-979 5816,2020-05-27T13:40:00+12:00,2020-05-27T13:40:00+12:00
upsert,ST7000523,9007000523,2008-05-12T00:00:00+12:00,EUN,Pike,Anahera,,,Anahera Pike,2003-05-12T00:00:00+12:00,1,NZS01112,SH,,,111,,TH,48 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,apike@mailinator.com,+64 7-870 2338,2020-05-27T13:40:15+12:00,2020-05-27T13:40:15+12:00
upsert,ST7000536,9007000536,2008-05-26T00:00:00+12:00,ETU,Rawson,Zara,,,Zara Rawson,2003-05-26T00:00:00+12:00,2,NZS01112,SH,,,12115,,TH,68 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,zrawson@mailinator.com,+64 7-983 9875,2020-05-27T13:40:30+12:00,2020-05-27T13:40:30+12:00
upsert,ST7000549,9007000549,2008-07-04T00:00:00+12:00,ETU,Gillon,Samuel,,,Samuel Gillon,2003-07-04T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0411,TH,69 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,sgillon@mailinator.com,+64 7-751 9002,2020-05-27T13:40:45+12:00,2020-05-27T13:40:45+12:00
upsert,ST7000551,9007000551,2008-08-03T00:00:00+12:00,EUN,Small,Ethan,,,Ethan Small,2003-08-03T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0407,TH,69 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,esmall@mailinator.com,+64 7-709 3406,2020-05-27T13:41:00+12:00,2020-05-27T13:41:00+12:00
upsert,ST7000564,9007000564,2008-09-29T00:00:00+12:00,EPC,Holyoake,Summer,,,Summer Holyoake,2003-09-29T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0504,TH,96 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,sholyoake@mailinator.com,+64 7-377 7755,2020-05-27T13:41:15+12:00,2020-05-27T13:41:15+12:00
upsert,ST7000577,9007000577,2008-12-31T00:00:00+12:00,EOS,Hatcher,Ruby,,,Ruby Hatcher,2003-12-31T00:00:00+12:00,2,NZS01110,SH,,,211,NZS0507,TH,84 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,rhatcher@mailinator.com,+64 7-854 6271,2020-05-27T13:41:30+12:00,2020-05-27T13:41:30+12:00
upsert,ST7100585,9007100585,2009-01-19T00:00:00+12:00,EPG,Pattison,Ryan,,,Ryan Pattison,2004-01-19T00:00:00+12:00,2,NZS16110,SH,AD,SP,211,NZS0504,TH,58 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,rpattison@mailinator.com,+64 7-874 8046,2020-05-27T13:41:45+12:00,2020-05-27T13:41:45+12:00
upsert,ST7000592,9007000592,2010-05-06T00:00:00+12:00,ECO,Miles,Caleb,,,Caleb Miles,2005-05-06T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0507,TH,55 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,cmiles@mailinator.com,+64 7-711 4508,2020-05-27T13:42:00+12:00,2020-05-27T13:42:00+12:00
upsert,ST7000602,9007000602,2010-05-28T00:00:00+12:00,ENA,Robb,Henry,Harry,,Henry 'Harry' Robb,2005-05-28T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0406,TH,68 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,hrobb@mailinator.com,+64 7-497 9322,2020-05-27T13:42:15+12:00,2020-05-27T13:42:15+12:00
upsert,ST7000615,9007000615,2010-10-07T00:00:00+12:00,ECO,Scott,William,,,William Scott,2005-10-07T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0415,TH,40 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,wscott@mailinator.com,+64 7-372 5635,2020-05-27T13:42:29+12:00,2020-05-27T13:42:29+12:00
upsert,ST7000628,9007000628,2010-11-10T00:00:00+12:00,EPC,Smith,Laura,,,Laura Smith,2005-11-10T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0507,TH,30 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,lsmith@mailinator.com,+64 7-707 9975,2020-05-27T13:42:45+12:00,2020-05-27T13:42:45+12:00
upsert,ST7000630,9007000630,2010-11-12T00:00:00+12:00,EPG,Simpson,Jorja,,,Jorja Simpson,2005-11-12T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0411,TH,96 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,jsimpson@mailinator.com,+64 7-617 2683,2020-05-27T13:43:00+12:00,2020-05-27T13:43:00+12:00
upsert,ST7000643,9007000643,2011-02-24T00:00:00+12:00,ENA,Rodger,Lily,,,Lily Rodger,2006-02-24T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0406,TH,88 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,lrodger@mailinator.com,+64 7-936 4202,2020-05-27T13:43:15+12:00,2020-05-27T13:43:15+12:00
upsert,ST7000656,9007000656,2011-02-26T00:00:00+12:00,ECO,Stevens,Isabella,,,Isabella Stevens,2006-02-26T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0404,TH,59 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,istevens@mailinator.com,+64 7-542 2463,2020-05-27T13:43:30+12:00,2020-05-27T13:43:30+12:00
upsert,ST7000669,9007000669,2011-04-18T00:00:00+12:00,EOS,Walker,Ben,,,Ben Walker,2006-04-18T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0507,TH,22 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,bwalker@mailinator.com,+64 7-792 6336,2020-05-27T13:43:45+12:00,2020-05-27T13:43:45+12:00
upsert,ST7000671,9007000671,2011-05-29T00:00:00+12:00,ETU,Smalley,Lauren,,,Lauren Smalley,2006-05-29T00:00:00+12:00,1,NZS01112,SH,,,51117,,TH,3 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,lsmalley@mailinator.com,+64 7-464 1629,2020-05-27T13:44:00+12:00,2020-05-27T13:44:00+12:00
upsert,ST7000684,9007000684,2011-11-13T00:00:00+12:00,EUN,Mitchell,Anahera,,,Anahera Mitchell,2006-11-13T00:00:00+12:00,1,NZS01112,SH,,,111,,TH,56 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,amitchell@mailinator.com,+64 7-138 7533,2020-05-27T13:44:15+12:00,2020-05-27T13:44:15+12:00
upsert,ST7000697,9007000697,2012-01-29T00:00:00+12:00,EKE,Mill,Benjamin,,,Benjamin Mill,2007-01-29T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0503,TH,51 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,bmill@mailinator.com,+64 7-409 2436,2020-05-27T13:44:30+12:00,2020-05-27T13:44:30+12:00
upsert,ST7000707,9007000707,2012-02-09T00:00:00+12:00,EPG,Yarrall,Ella,,,Ella Yarrall,2007-02-09T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0504,TH,70 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,eyarrall@mailinator.com,+64 7-806  853,2020-05-27T13:44:45+12:00,2020-05-27T13:44:45+12:00
upsert,ST7100715,9007100715,2012-02-27T00:00:00+12:00,EUN,O'Connor,Noah,,,Noah O'Connor,2007-02-27T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0414,TH,31 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,no'connor@mailinator.com,+64 7-976 2837,2020-05-27T13:44:59+12:00,2020-05-27T13:44:59+12:00
upsert,ST7000722,9007000722,2012-05-12T00:00:00+12:00,ETU,Thackray,Harry,,,Harry Thackray,2007-05-12T00:00:00+12:00,1,NZS131,SH,,,211,NZS0507,TH,15 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,hthackray@mailinator.com,+64 7-235  285,2020-05-27T13:45:15+12:00,2020-05-27T13:45:15+12:00
upsert,ST7000735,9007000735,2012-07-27T00:00:00+12:00,EUN,Green,Zara,,,Zara Green,2007-07-27T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0508,TH,7 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,zgreen@mailinator.com,+64 7-290 9238,2020-05-27T13:45:30+12:00,2020-05-27T13:45:30+12:00
upsert,ST7000748,9007000748,2012-10-22T00:00:00+12:00,ENA,Robertson,Hunter,,,Hunter Robertson,2007-10-22T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0504,TH,55 South Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,hrobertson@mailinator.com,+64 7-647 9792,2020-05-27T13:45:45+12:00,2020-05-27T13:45:45+12:00
upsert,ST7000750,9007000750,2009-07-04T00:00:00+12:00,ENA,Rising,Riley,,,Riley Rising,2004-07-04T00:00:00+12:00,2,NZS01112,SH,,,128,,TH,7 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,rrising@mailinator.com,+64 7-729   51,2020-05-27T13:46:00+12:00,2020-05-27T13:46:00+12:00
upsert,ST7000763,9007000763,2010-01-07T00:00:00+12:00,ENA,Ginnane,Maia,,,Maia Ginnane,2005-01-07T00:00:00+12:00,1,NZS131,SH,,,211,NZS0509,TH,28 Arahiwi Road,Mamaku,South Waikato;Rotorua,New Zealand,3020,8007,mginnane@mailinator.com,+64 7-222 7540,2020-05-27T13:46:15+12:00,2020-05-27T13:46:15+12:00
upsert,ST8000002,9008000002,2008-03-10T00:00:00+12:00,ENA,Maxwell,Brooklyn,,,Brooklyn Maxwell,2003-03-10T00:00:00+12:00,2,NZS16111,SH,,,122,,TH,77 Sardinia Rise,Bethlehem,Tauranga,New Zealand,3110,8008,bmaxwell@mailinator.com,+64 7-371 1705,2020-05-27T13:46:29+12:00,2020-05-27T13:46:29+12:00
upsert,ST8000015,9008000015,2008-04-15T00:00:00+12:00,EPC,Peacock,Trinity,,,Trinity Peacock,2003-04-15T00:00:00+12:00,2,NZS01112,SH,,,111,,TH,46 The Drive,Bellevue,Tauranga,New Zealand,3110,8008,tpeacock@mailinator.com,+64 7-182  370,2020-05-27T13:46:45+12:00,2020-05-27T13:46:45+12:00
upsert,ST8000028,9008000028,2008-05-03T00:00:00+12:00,EOS,Voyce,Zara,,,Zara Voyce,2003-05-03T00:00:00+12:00,2,NZS01112,SH,,,111,,TH,70 Devoy Drive,Owhata,Rotorua,New Zealand,3010,8008,zvoyce@mailinator.com,+64 7-418 5047,2020-05-27T13:47:00+12:00,2020-05-27T13:47:00+12:00
upsert,ST8000030,9008000030,2008-07-09T00:00:00+12:00,ETU,Mccoll,Aaron,,,Aaron Mccoll,2003-07-09T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0405,TH,6 Ngatai Road,Otumoetai,Tauranga,New Zealand,3110,8008,amccoll@mailinator.com,+64 7-897  777,2020-05-27T13:47:15+12:00,2020-05-27T13:47:15+12:00
upsert,ST8000043,9008000043,2009-03-26T00:00:00+12:00,EUN,Thomson,Emma,,,Emma Thomson,2004-03-26T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0503,TH,97 Reilly Avenue,Mt Maunganui,Tauranga,New Zealand,3116,8008,ethomson@mailinator.com,+64 7-819  446,2020-05-27T13:47:30+12:00,2020-05-27T13:47:30+12:00
upsert,ST8000056,9008000056,2009-03-27T00:00:00+12:00,ENA,Jones,Isabel,,,Isabel Jones,2004-03-27T00:00:00+12:00,2,NZS01112,SH,,,111,,TH,98 Bell Road,Western Heights,Rotorua,New Zealand,3015,8008,ijones@mailinator.com,+64 7-979  186,2020-05-27T13:47:45+12:00,2020-05-27T13:47:45+12:00
upsert,ST8000069,9008000069,2010-01-13T00:00:00+12:00,ENA,Herk,Anahera,,,Anahera Herk,2005-01-13T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0507,TH,59 Pukeko Street,Hillcrest,Rotorua,New Zealand,3015,8008,aherk@mailinator.com,+64 7-960 7136,2020-05-27T13:48:00+12:00,2020-05-27T13:48:00+12:00
upsert,ST8000071,9008000071,2010-07-25T00:00:00+12:00,EUN,Young,Thomas,,,Thomas Young,2005-07-25T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0412,TH,8 Coates Road,Kawerau,Kawerau,New Zealand,3127,8008,tyoung@mailinator.com,+64 7-460 4982,2020-05-27T13:48:15+12:00,2020-05-27T13:48:15+12:00
upsert,ST8000084,9008000084,2010-11-22T00:00:00+12:00,EUN,Green,William,,,William Green,2005-11-22T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0510,TH,68 Rothesay Lane,Bethlehem,Tauranga,New Zealand,3110,8008,wgreen@mailinator.com,+64 7-189 2269,2020-05-27T13:48:30+12:00,2020-05-27T13:48:30+12:00
upsert,ST8000097,9008000097,2011-04-05T00:00:00+12:00,ENA,Mitchell,Joshua,,,Joshua Mitchell,2006-04-05T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0509,TH,18 Middleton Road,Owhata,Rotorua,New Zealand,3010,8008,jmitchell@mailinator.com,+64 7-132 1542,2020-05-27T13:48:45+12:00,2020-05-27T13:48:45+12:00
upsert,ST8000107,9008000107,2011-09-19T00:00:00+12:00,EPG,Thomson,Jorja,,,Jorja Thomson,2006-09-19T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0504,TH,51 Hannah Place,Hairini,Tauranga,New Zealand,3112,8008,jthomson@mailinator.com,+64 7-576 3206,2020-05-27T13:48:59+12:00,2020-05-27T13:48:59+12:00
upsert,ST8100115,9008100115,2011-10-09T00:00:00+12:00,EOS,Malone,Tyler,,,Tyler Malone,2006-10-09T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0406,TH,78 Pacific View Road,Papamoa Beach,Tauranga,New Zealand,3118,8008,tmalone@mailinator.com,+64 7-289 5840,2020-05-27T13:49:15+12:00,2020-05-27T13:49:15+12:00
upsert,ST8000122,9008000122,2012-06-25T00:00:00+12:00,EUN,Heaton,William,,,William Heaton,2007-06-25T00:00:00+12:00,1,NZS01112,SH,,,211,NZS0504,TH,10 Saunders Place,Te Puke,Western Bay of Plenty,New Zealand,3119,8008,wheaton@mailinator.com,+64 7-522 5405,2020-05-27T13:49:30+12:00,2020-05-27T13:49:30+12:00
upsert,ST8000135,9008000135,2012-07-31T00:00:00+12:00,EPG,Wise,Sophie,,,Sophie Wise,2007-07-31T00:00:00+12:00,2,NZS01112,SH,,,211,NZS0504,TH,80 Short Place,Papamoa Beach,Tauranga,New Zealand,3118,8008,swise@mailinator.com,+64 7-160 7766,2020-05-27T13:49:45+12:00,2020-05-27T13:49:45+12:00
upsert,ST8000148,9008000148,2012-09-23T00:00:00+12:00,ETU,Marshall,Phoenix,,,Phoenix Marshall,2007-09-23T00:00:00+12:00,1,NZS131,SH,,,211,NZS0507,TH,7 Orchid Place,Hairini,Tauranga,New Zealand,3112,8008,pmarshall@mailinator.com,+64 7-895 9085,2020-05-27T13:50:00+12:00,2020-05-27T13:50:00+12:00
upsert,ST8000150,9008000150,2013-01-17T00:00:00+12:00,ENA,Scott,Molly,,,Molly Scott,2008-01-17T00:00:00+12:00,2,NZS01112,SH,,,531,,TH,64 Tapuaeotu Way,Welcome Bay,Tauranga,New Zealand,3112,8008,mscott@mailinator.com,+64 7-593 2690,2020-05-27T13:50:15+12:00,2020-05-27T13:50:15+12:00
upsert,ST8000163,9008000163,2013-08-21T00:00:00+12:00,EOS,Park,Lachlan,,,Lachlan Park,2008-08-21T00:00:00+12:00,2,NZS07116,SH,,,42111,,TH,65 Sheppard Street,Gate Pa,Tauranga,New Zealand,3112,8008,lpark@mailinator.com,+64 7-407 8756,2020-05-27T13:50:30+12:00,2020-05-27T13:50:30+12:00
